"Username","participant ethnicity","Response.RT","Response.JOL","Stimuli.Stimuli.Notes_2.1","Stimuli.Stimuli.Notes_3.1","key.1","Target_Ethnicity","scored"
"63052f20afc39e87110eb83e","Black",7923,"100","M","L","OLD","W",1
"63052f20afc39e87110eb83e","Black",18809,"50","F","L","OLD","W",1
"63052f20afc39e87110eb83e","Black",12359,"100","M","H","OLD","W",1
"63052f20afc39e87110eb83e","Black",11374,"90","M","L","OLD","W",1
"63052f20afc39e87110eb83e","Black",11290,"100","M","L","OLD","W",1
"6318f811441991ef04d3d712","Black",6742,"76","F","H","OLD","W",1
"6318f811441991ef04d3d712","Black",3329,"72","M","H","OLD","B",1
"6318f811441991ef04d3d712","Black",10666,"73","M","H","OLD","B",1
"6318f811441991ef04d3d712","Black",2711,"77","M","H","OLD","B",1
"6318f811441991ef04d3d712","Black",4829,"96","F","L","OLD","B",1
"6318f811441991ef04d3d712","Black",12392,"79","F","L","OLD","B",1
"6318f811441991ef04d3d712","Black",3248,"63","M","L","OLD","W",1
"6318f811441991ef04d3d712","Black",4432,"89","M","H","OLD","B",1
"6318f811441991ef04d3d712","Black",4242,"75","F","H","OLD","B",1
"6318f811441991ef04d3d712","Black",3138,"45","F","L","OLD","W",1
"6318f811441991ef04d3d712","Black",20172,"92","F","H","OLD","B",1
"6318f811441991ef04d3d712","Black",11089,"85","F","L","OLD","B",1
"6318f811441991ef04d3d712","Black",4946,"38","F","H","OLD","B",1
"6318f811441991ef04d3d712","Black",2580,"52","M","L","OLD","W",1
"6318f811441991ef04d3d712","Black",4972,"66","F","H","OLD","W",1
"6318f811441991ef04d3d712","Black",6068,"86","M","H","OLD","B",0
"6318f811441991ef04d3d712","Black",9678,"87","F","L","OLD","B",1
"6318f811441991ef04d3d712","Black",5742,"87","M","H","OLD","W",1
"6318f811441991ef04d3d712","Black",4242,"81","F","H","OLD","B",1
"6318f811441991ef04d3d712","Black",5766,"80","F","L","OLD","B",1
"6318f811441991ef04d3d712","Black",3554,"56","M","H","OLD","W",0
"6318f811441991ef04d3d712","Black",15289,"77","F","H","OLD","W",1
"6318f811441991ef04d3d712","Black",8656,"84","F","L","OLD","B",1
"6318f811441991ef04d3d712","Black",6025,"96","F","L","OLD","B",1
"6318f811441991ef04d3d712","Black",4317,"24","F","L","OLD","W",0
"6318f811441991ef04d3d712","Black",3597,"70","F","L","OLD","W",1
"6318f811441991ef04d3d712","Black",10789,"100","M","H","OLD","W",1
"6318f811441991ef04d3d712","Black",4711,"99","M","L","OLD","W",0
"6318f811441991ef04d3d712","Black",16445,"84","F","H","OLD","B",1
"6318f811441991ef04d3d712","Black",7274,"63","F","L","OLD","W",1
"6318f811441991ef04d3d712","Black",3370,"50","F","L","OLD","W",1
"6318f811441991ef04d3d712","Black",4155,"62","M","H","OLD","W",1
"6318f811441991ef04d3d712","Black",2709,"48","F","H","OLD","W",1
"6318f811441991ef04d3d712","Black",11670,"58","F","L","OLD","B",1
"6318f811441991ef04d3d712","Black",6560,"76","F","L","OLD","B",1
"6318f811441991ef04d3d712","Black",12232,"64","M","L","OLD","W",1
"6318f811441991ef04d3d712","Black",5638,"68","M","L","OLD","W",1
"6318f811441991ef04d3d712","Black",4764,"47","M","H","OLD","W",1
"6318f811441991ef04d3d712","Black",5466,"91","F","L","OLD","B",1
"6318f811441991ef04d3d712","Black",12420,"92","F","H","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",3711,"60","F","H","OLD","B",0
"6346d9fda71cffd6c403c4a2","Black",14185,"40","M","L","OLD","W",0
"6346d9fda71cffd6c403c4a2","Black",3851,"60","F","L","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",12144,"45","F","L","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",42611,"25","M","H","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",2976,"56","F","L","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",4459,"70","F","L","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",3574,"59","M","H","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",3557,"80","F","L","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",3756,"70","F","H","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",5644,"34","M","H","OLD","W",0
"6346d9fda71cffd6c403c4a2","Black",3067,"85","F","L","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",18054,"30","M","H","OLD","W",0
"6346d9fda71cffd6c403c4a2","Black",3143,"25","M","L","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",3882,"20","M","L","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",3139,"30","F","H","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",4720,"85","F","H","OLD","B",0
"6346d9fda71cffd6c403c4a2","Black",2584,"35","F","L","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",2994,"95","F","L","OLD","W",0
"6346d9fda71cffd6c403c4a2","Black",2959,"60","M","L","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",5908,"30","F","H","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",3511,"45","F","H","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",9048,"80","M","H","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",3893,"88","M","H","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",4174,"57","F","L","OLD","B",0
"6346d9fda71cffd6c403c4a2","Black",3785,"60","F","L","OLD","B",0
"6346d9fda71cffd6c403c4a2","Black",4245,"85","M","H","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",3488,"70","M","H","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",3403,"30","M","H","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",3986,"41","M","L","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",3217,"22","F","H","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",2651,"60","F","L","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",5564,"47","F","L","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",45010,"68","F","H","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",3653,"67","F","H","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",3228,"40","F","H","OLD","W",0
"6346d9fda71cffd6c403c4a2","Black",5865,"60","M","H","OLD","B",1
"6346d9fda71cffd6c403c4a2","Black",30932,"65","F","L","OLD","W",1
"6346d9fda71cffd6c403c4a2","Black",3305,"85","F","L","OLD","B",0
"6346d9fda71cffd6c403c4a2","Black",4699,"40","F","L","OLD","B",1
"636675b4dd6bb79382d46c2b","White",2819,"30","F","H","OLD","W",1
"636675b4dd6bb79382d46c2b","White",3357,"10","F","L","OLD","B",1
"636675b4dd6bb79382d46c2b","White",3291,"40","F","L","OLD","W",1
"636675b4dd6bb79382d46c2b","White",3794,"60","F","H","OLD","W",1
"636675b4dd6bb79382d46c2b","White",3345,"60","F","L","OLD","W",1
"636675b4dd6bb79382d46c2b","White",2993,"20","F","H","OLD","W",0
"636675b4dd6bb79382d46c2b","White",4357,"40","F","H","OLD","W",1
"636675b4dd6bb79382d46c2b","White",3074,"50","F","L","OLD","B",0
"636675b4dd6bb79382d46c2b","White",2968,"10","F","L","OLD","W",1
"636675b4dd6bb79382d46c2b","White",2948,"30","F","H","OLD","B",1
"636675b4dd6bb79382d46c2b","White",2933,"10","F","L","OLD","B",0
"636675b4dd6bb79382d46c2b","White",2951,"40","F","H","OLD","B",1
"636675b4dd6bb79382d46c2b","White",2898,"10","M","L","OLD","W",1
"636675b4dd6bb79382d46c2b","White",3717,"80","F","H","OLD","B",1
"636675b4dd6bb79382d46c2b","White",2925,"20","F","L","OLD","B",1
"636675b4dd6bb79382d46c2b","White",3045,"50","M","H","OLD","W",1
"636675b4dd6bb79382d46c2b","White",3182,"50","M","H","OLD","B",1
"636675b4dd6bb79382d46c2b","White",3203,"60","F","L","OLD","B",1
"636675b4dd6bb79382d46c2b","White",2868,"40","M","H","OLD","B",1
"636675b4dd6bb79382d46c2b","White",3999,"60","M","H","OLD","W",1
"636675b4dd6bb79382d46c2b","White",3027,"60","F","L","OLD","B",1
"636675b4dd6bb79382d46c2b","White",3496,"20","M","L","OLD","W",1
"636675b4dd6bb79382d46c2b","White",2889,"10","M","H","OLD","W",1
"636675b4dd6bb79382d46c2b","White",2850,"40","F","L","OLD","B",1
"636675b4dd6bb79382d46c2b","White",3346,"10","M","L","OLD","W",1
"636675b4dd6bb79382d46c2b","White",3470,"60","F","H","OLD","W",1
"636675b4dd6bb79382d46c2b","White",2977,"40","M","H","OLD","W",0
"636675b4dd6bb79382d46c2b","White",6626,"50","M","H","OLD","B",1
"636675b4dd6bb79382d46c2b","White",3315,"40","M","H","OLD","B",1
"636675b4dd6bb79382d46c2b","White",39405,"0","F","L","OLD","W",1
"636675b4dd6bb79382d46c2b","White",3868,"20","F","L","OLD","B",0
"636675b4dd6bb79382d46c2b","White",2892,"30","F","L","OLD","B",1
"636675b4dd6bb79382d46c2b","White",3943,"20","M","H","OLD","W",1
"636675b4dd6bb79382d46c2b","White",2923,"10","M","L","OLD","W",1
"636675b4dd6bb79382d46c2b","White",3549,"50","M","L","OLD","W",1
"636675b4dd6bb79382d46c2b","White",45296,"50","M","H","OLD","B",1
"636675b4dd6bb79382d46c2b","White",4438,"30","F","H","OLD","B",1
"636675b4dd6bb79382d46c2b","White",2978,"30","F","L","OLD","B",1
"636675b4dd6bb79382d46c2b","White",4994,"20","F","L","OLD","W",1
"636675b4dd6bb79382d46c2b","White",3093,"20","F","H","OLD","B",1
"637545d6428d85daeedc3df5","White",8657,"40","M","H","OLD","W",1
"637545d6428d85daeedc3df5","White",4966,"40","F","L","OLD","W",1
"637545d6428d85daeedc3df5","White",8122,"50","M","H","OLD","B",1
"637545d6428d85daeedc3df5","White",7414,"30","F","H","OLD","B",1
"637545d6428d85daeedc3df5","White",4222,"50","M","L","OLD","W",0
"637545d6428d85daeedc3df5","White",4521,"50","F","H","OLD","W",0
"637545d6428d85daeedc3df5","White",5081,"40","F","L","OLD","W",1
"637545d6428d85daeedc3df5","White",4495,"40","M","H","OLD","W",1
"637545d6428d85daeedc3df5","White",3764,"50","M","H","OLD","W",1
"637545d6428d85daeedc3df5","White",4289,"40","F","L","OLD","W",0
"637545d6428d85daeedc3df5","White",4781,"30","F","L","OLD","B",0
"637545d6428d85daeedc3df5","White",4616,"60","F","L","OLD","B",1
"637545d6428d85daeedc3df5","White",4798,"25","F","H","OLD","B",1
"637545d6428d85daeedc3df5","White",3888,"30","F","H","OLD","B",0
"637545d6428d85daeedc3df5","White",5008,"30","F","L","OLD","B",0
"637545d6428d85daeedc3df5","White",4674,"40","F","L","OLD","B",0
"637545d6428d85daeedc3df5","White",4266,"25","F","L","OLD","B",0
"637545d6428d85daeedc3df5","White",3981,"40","F","H","OLD","B",1
"637545d6428d85daeedc3df5","White",4207,"50","M","H","OLD","B",0
"637545d6428d85daeedc3df5","White",4895,"60","M","H","OLD","B",1
"637545d6428d85daeedc3df5","White",4430,"60","F","L","OLD","B",1
"637545d6428d85daeedc3df5","White",3923,"80","M","H","OLD","B",1
"637545d6428d85daeedc3df5","White",3637,"30","F","H","OLD","W",1
"637545d6428d85daeedc3df5","White",3996,"25","F","L","OLD","W",0
"637545d6428d85daeedc3df5","White",4004,"40","M","L","OLD","W",1
"637545d6428d85daeedc3df5","White",3883,"40","F","L","OLD","W",0
"637545d6428d85daeedc3df5","White",4912,"60","M","L","OLD","W",0
"637545d6428d85daeedc3df5","White",9186,"50","F","L","OLD","B",0
"637545d6428d85daeedc3df5","White",4593,"50","M","H","OLD","B",0
"637545d6428d85daeedc3df5","White",6795,"40","F","L","OLD","B",1
"637545d6428d85daeedc3df5","White",7486,"40","M","L","OLD","W",1
"637545d6428d85daeedc3df5","White",4570,"40","F","H","OLD","B",1
"637545d6428d85daeedc3df5","White",4327,"30","M","L","OLD","W",0
"637545d6428d85daeedc3df5","White",5591,"30","F","H","OLD","W",1
"637545d6428d85daeedc3df5","White",6232,"50","M","H","OLD","W",1
"637545d6428d85daeedc3df5","White",3600,"25","F","L","OLD","B",0
"637545d6428d85daeedc3df5","White",4614,"30","F","H","OLD","W",0
"637545d6428d85daeedc3df5","White",4360,"50","M","H","OLD","W",1
"637545d6428d85daeedc3df5","White",4770,"60","F","H","OLD","W",1
"637545d6428d85daeedc3df5","White",3687,"25","F","L","OLD","B",1
"63d00de49e766aa13d314c9a","White",5192,"80","F","H","OLD","B",1
"63d00de49e766aa13d314c9a","White",3941,"50","F","H","OLD","B",1
"63d00de49e766aa13d314c9a","White",4199,"50","M","L","OLD","W",1
"63d00de49e766aa13d314c9a","White",4241,"50","F","H","OLD","B",1
"63d00de49e766aa13d314c9a","White",3337,"60","M","L","OLD","W",1
"63d00de49e766aa13d314c9a","White",3438,"60","M","L","OLD","W",1
"63d00de49e766aa13d314c9a","White",4467,"60","F","H","OLD","B",1
"63d00de49e766aa13d314c9a","White",3605,"70","F","H","OLD","W",1
"63d00de49e766aa13d314c9a","White",3881,"80","M","H","OLD","W",1
"63d00de49e766aa13d314c9a","White",4829,"60","M","H","OLD","W",1
"63d00de49e766aa13d314c9a","White",3512,"60","M","H","OLD","W",0
"63d00de49e766aa13d314c9a","White",3743,"80","F","L","OLD","W",1
"63d00de49e766aa13d314c9a","White",5078,"70","F","H","OLD","W",1
"63d00de49e766aa13d314c9a","White",6150,"90","M","L","OLD","W",1
"63d00de49e766aa13d314c9a","White",5022,"60","F","H","OLD","W",1
"63d00de49e766aa13d314c9a","White",4063,"50","F","H","OLD","B",1
"63d00de49e766aa13d314c9a","White",5946,"70","F","L","OLD","B",1
"63d00de49e766aa13d314c9a","White",6754,"70","F","H","OLD","W",1
"63d00de49e766aa13d314c9a","White",3356,"70","M","H","OLD","B",1
"63d00de49e766aa13d314c9a","White",5925,"90","F","L","OLD","W",1
"63d00de49e766aa13d314c9a","White",6136,"50","F","L","OLD","B",1
"63d00de49e766aa13d314c9a","White",5168,"90","M","H","OLD","W",1
"63d00de49e766aa13d314c9a","White",3812,"60","F","L","OLD","B",1
"63d00de49e766aa13d314c9a","White",6128,"70","F","L","OLD","B",1
"63d00de49e766aa13d314c9a","White",4794,"60","F","L","OLD","B",1
"63d00de49e766aa13d314c9a","White",4147,"50","M","H","OLD","B",1
"63d00de49e766aa13d314c9a","White",3155,"60","F","L","OLD","B",1
"63d00de49e766aa13d314c9a","White",3457,"70","F","L","OLD","W",0
"63d00de49e766aa13d314c9a","White",3550,"60","F","L","OLD","W",0
"63d00de49e766aa13d314c9a","White",3747,"70","F","L","OLD","B",1
"63d00de49e766aa13d314c9a","White",5671,"60","F","L","OLD","B",1
"63d00de49e766aa13d314c9a","White",12468,"70","M","L","OLD","W",1
"63d00de49e766aa13d314c9a","White",3940,"50","F","L","OLD","B",1
"63d00de49e766aa13d314c9a","White",4532,"90","F","H","OLD","W",1
"63d00de49e766aa13d314c9a","White",6147,"50","F","L","OLD","W",1
"63d00de49e766aa13d314c9a","White",3747,"80","F","L","OLD","B",1
"63d00de49e766aa13d314c9a","White",3173,"70","M","H","OLD","B",0
"63d00de49e766aa13d314c9a","White",3582,"50","M","H","OLD","B",1
"63d00de49e766aa13d314c9a","White",4410,"90","M","H","OLD","W",1
"63d00de49e766aa13d314c9a","White",3869,"60","M","H","OLD","B",0
"63d05806e94c60eb89e4d3f5","Black",7982,"54","F","L","OLD","W",1
"63d05806e94c60eb89e4d3f5","Black",6460,"62","F","L","OLD","W",0
"63d05806e94c60eb89e4d3f5","Black",4632,"54","F","L","OLD","W",0
"63d05806e94c60eb89e4d3f5","Black",11061,"47","F","L","OLD","B",0
"63d05806e94c60eb89e4d3f5","Black",7986,"60","F","L","OLD","W",0
"63d05806e94c60eb89e4d3f5","Black",7590,"45","F","H","OLD","W",1
"63d05806e94c60eb89e4d3f5","Black",7306,"71","F","L","OLD","W",1
"63d05806e94c60eb89e4d3f5","Black",8695,"38","M","H","OLD","W",1
"63d05806e94c60eb89e4d3f5","Black",16169,"45","F","L","OLD","B",0
"63d05806e94c60eb89e4d3f5","Black",4412,"64","F","H","OLD","B",1
"63d05806e94c60eb89e4d3f5","Black",7742,"58","F","H","OLD","W",1
"63d05806e94c60eb89e4d3f5","Black",5280,"65","F","H","OLD","W",1
"63d05806e94c60eb89e4d3f5","Black",8087,"87","M","H","OLD","B",1
"63d05806e94c60eb89e4d3f5","Black",7173,"41","M","H","OLD","B",1
"63d05806e94c60eb89e4d3f5","Black",11198,"85","F","L","OLD","B",1
"63d05806e94c60eb89e4d3f5","Black",4673,"28","M","H","OLD","W",1
"63d05806e94c60eb89e4d3f5","Black",6389,"68","M","H","OLD","B",1
"63d05806e94c60eb89e4d3f5","Black",15355,"57","F","L","OLD","B",1
"63d05806e94c60eb89e4d3f5","Black",7112,"45","M","H","OLD","W",1
"63d05806e94c60eb89e4d3f5","Black",7649,"70","F","L","OLD","B",1
"63d05806e94c60eb89e4d3f5","Black",7152,"34","F","L","OLD","B",0
"63d05806e94c60eb89e4d3f5","Black",11604,"56","F","H","OLD","W",1
"63d05806e94c60eb89e4d3f5","Black",9970,"63","M","H","OLD","W",1
"63d05806e94c60eb89e4d3f5","Black",9184,"65","F","L","OLD","B",1
"63d05806e94c60eb89e4d3f5","Black",8170,"39","M","H","OLD","W",1
"63d05806e94c60eb89e4d3f5","Black",8036,"52","M","L","OLD","W",0
"63d05806e94c60eb89e4d3f5","Black",6210,"29","M","L","OLD","W",1
"63d05806e94c60eb89e4d3f5","Black",8829,"65","F","H","OLD","W",0
"63d05806e94c60eb89e4d3f5","Black",8280,"70","M","H","OLD","B",1
"63d05806e94c60eb89e4d3f5","Black",10115,"81","F","H","OLD","B",1
"63d05806e94c60eb89e4d3f5","Black",5752,"72","M","L","OLD","W",1
"63d05806e94c60eb89e4d3f5","Black",4193,"64","F","H","OLD","B",1
"63d05806e94c60eb89e4d3f5","Black",11415,"47","F","L","OLD","B",1
"63d05806e94c60eb89e4d3f5","Black",5025,"39","M","H","OLD","B",1
"63d05806e94c60eb89e4d3f5","Black",6377,"25","F","L","OLD","B",0
"63d05806e94c60eb89e4d3f5","Black",9015,"53","F","L","OLD","B",0
"63d05806e94c60eb89e4d3f5","Black",13394,"42","F","H","OLD","B",1
"63d05806e94c60eb89e4d3f5","Black",9607,"69","F","H","OLD","B",1
"63d05806e94c60eb89e4d3f5","Black",8642,"35","M","L","OLD","W",1
"63d05806e94c60eb89e4d3f5","Black",7071,"70","M","L","OLD","W",1
"63d13d6a1d2f8799323bada5","Black",4446,"23","M","H","OLD","B",0
"63d13d6a1d2f8799323bada5","Black",5504,"45","M","L","OLD","W",1
"63d13d6a1d2f8799323bada5","Black",3979,"45","F","L","OLD","W",1
"63d13d6a1d2f8799323bada5","Black",4870,"60","M","H","OLD","B",1
"63d13d6a1d2f8799323bada5","Black",5996,"39","F","L","OLD","B",0
"63d13d6a1d2f8799323bada5","Black",3707,"25","M","H","OLD","W",1
"63d13d6a1d2f8799323bada5","Black",7213,"17","M","H","OLD","W",1
"63d13d6a1d2f8799323bada5","Black",4855,"40","F","L","OLD","B",1
"63d13d6a1d2f8799323bada5","Black",3031,"23","M","H","OLD","W",1
"63d13d6a1d2f8799323bada5","Black",3773,"45","F","L","OLD","B",1
"63d13d6a1d2f8799323bada5","Black",4292,"38","F","L","OLD","B",1
"63d13d6a1d2f8799323bada5","Black",4105,"3","F","H","OLD","W",0
"63d13d6a1d2f8799323bada5","Black",4968,"12","M","L","OLD","W",0
"63d13d6a1d2f8799323bada5","Black",4517,"45","M","L","OLD","W",1
"63d13d6a1d2f8799323bada5","Black",4004,"23","M","H","OLD","B",1
"63d13d6a1d2f8799323bada5","Black",6906,"34","F","H","OLD","B",1
"63d13d6a1d2f8799323bada5","Black",3479,"10","F","L","OLD","W",1
"63d13d6a1d2f8799323bada5","Black",3693,"1","F","H","OLD","W",1
"63d13d6a1d2f8799323bada5","Black",3434,"99","F","H","OLD","B",1
"63d13d6a1d2f8799323bada5","Black",3436,"34","M","L","OLD","W",1
"63d13d6a1d2f8799323bada5","Black",3871,"23","M","H","OLD","W",1
"63d13d6a1d2f8799323bada5","Black",4314,"20","M","L","OLD","W",0
"63d13d6a1d2f8799323bada5","Black",5960,"56","F","L","OLD","B",1
"63d13d6a1d2f8799323bada5","Black",7734,"7","F","H","OLD","W",1
"63d13d6a1d2f8799323bada5","Black",3421,"2","F","H","OLD","W",1
"63d13d6a1d2f8799323bada5","Black",4899,"67","F","H","OLD","B",0
"63d13d6a1d2f8799323bada5","Black",4851,"46","F","L","OLD","B",0
"63d13d6a1d2f8799323bada5","Black",4223,"67","F","H","OLD","B",0
"63d13d6a1d2f8799323bada5","Black",6818,"57","M","H","OLD","W",0
"63d13d6a1d2f8799323bada5","Black",4753,"70","F","L","OLD","B",1
"63d13d6a1d2f8799323bada5","Black",6270,"69","M","H","OLD","B",1
"63d13d6a1d2f8799323bada5","Black",16326,"89","F","L","OLD","B",1
"63d13d6a1d2f8799323bada5","Black",4648,"45","F","L","OLD","W",1
"63d13d6a1d2f8799323bada5","Black",4014,"40","F","L","OLD","W",1
"63d13d6a1d2f8799323bada5","Black",4056,"80","F","H","OLD","B",1
"63d13d6a1d2f8799323bada5","Black",3889,"67","M","H","OLD","B",1
"63d13d6a1d2f8799323bada5","Black",4291,"67","F","L","OLD","B",1
"63d13d6a1d2f8799323bada5","Black",15863,"67","F","L","OLD","W",1
"63d13d6a1d2f8799323bada5","Black",3426,"25","F","L","OLD","B",1
"63d13d6a1d2f8799323bada5","Black",5135,"45","F","H","OLD","W",1
"63d196c147d1f420690e5b87","White",6166,"50","F","L","OLD","B",0
"63d196c147d1f420690e5b87","White",3019,"20","F","L","OLD","B",0
"63d196c147d1f420690e5b87","White",4474,"20","M","L","OLD","W",1
"63d196c147d1f420690e5b87","White",3231,"20","M","H","OLD","W",0
"63d196c147d1f420690e5b87","White",3396,"50","F","L","OLD","W",0
"63d196c147d1f420690e5b87","White",4263,"25","M","L","OLD","W",1
"63d196c147d1f420690e5b87","White",3041,"20","F","L","OLD","B",0
"63d196c147d1f420690e5b87","White",4111,"20","F","L","OLD","B",0
"63d196c147d1f420690e5b87","White",5964,"50","M","H","OLD","W",0
"63d196c147d1f420690e5b87","White",3101,"20","F","L","OLD","B",0
"63d196c147d1f420690e5b87","White",6100,"50","M","H","OLD","W",0
"63d196c147d1f420690e5b87","White",3115,"50","F","H","OLD","W",0
"63d196c147d1f420690e5b87","White",3983,"20","F","L","OLD","W",0
"63d196c147d1f420690e5b87","White",6356,"75","F","H","OLD","W",1
"63d196c147d1f420690e5b87","White",4082,"70","F","H","OLD","B",1
"63d196c147d1f420690e5b87","White",3750,"25","M","H","OLD","W",0
"63d196c147d1f420690e5b87","White",5732,"25","M","L","OLD","W",1
"63d196c147d1f420690e5b87","White",3461,"70","M","L","OLD","W",1
"63d196c147d1f420690e5b87","White",3013,"25","M","H","OLD","B",0
"63d196c147d1f420690e5b87","White",3478,"60","F","H","OLD","B",0
"63d196c147d1f420690e5b87","White",4085,"20","F","L","OLD","B",0
"63d196c147d1f420690e5b87","White",7690,"20","F","L","OLD","B",0
"63d196c147d1f420690e5b87","White",3857,"50","F","L","OLD","W",0
"63d196c147d1f420690e5b87","White",3598,"75","F","H","OLD","W",0
"63d196c147d1f420690e5b87","White",3091,"75","F","H","OLD","W",0
"63d196c147d1f420690e5b87","White",3141,"20","F","H","OLD","W",0
"63d196c147d1f420690e5b87","White",4461,"25","F","L","OLD","W",0
"63d196c147d1f420690e5b87","White",3100,"50","F","L","OLD","W",0
"63d196c147d1f420690e5b87","White",3202,"25","F","H","OLD","B",1
"63d196c147d1f420690e5b87","White",3725,"25","M","H","OLD","W",1
"63d196c147d1f420690e5b87","White",3913,"50","M","L","OLD","W",0
"63d196c147d1f420690e5b87","White",3092,"20","M","H","OLD","B",0
"63d196c147d1f420690e5b87","White",4516,"25","M","H","OLD","B",0
"63d196c147d1f420690e5b87","White",4446,"50","F","H","OLD","B",0
"63d196c147d1f420690e5b87","White",3041,"20","F","L","OLD","B",1
"63d196c147d1f420690e5b87","White",3842,"15","F","L","OLD","B",0
"63d196c147d1f420690e5b87","White",3207,"50","F","L","OLD","B",1
"63d196c147d1f420690e5b87","White",3403,"25","M","H","OLD","B",0
"63d196c147d1f420690e5b87","White",5495,"25","M","H","OLD","B",1
"63d196c147d1f420690e5b87","White",4000,"20","F","H","OLD","B",0
"63ea4a7fa7d709c8e7887a93","White",6655,"70","F","H","OLD","B",1
"63ea4a7fa7d709c8e7887a93","White",7587,"75","F","H","OLD","W",1
"63ea4a7fa7d709c8e7887a93","White",3659,"8","F","L","OLD","B",1
"63ea4a7fa7d709c8e7887a93","White",4970,"28","F","H","OLD","B",1
"63ea4a7fa7d709c8e7887a93","White",5699,"80","F","L","OLD","B",1
"63ea4a7fa7d709c8e7887a93","White",7680,"27","M","H","OLD","W",1
"63ea4a7fa7d709c8e7887a93","White",6698,"50","M","L","OLD","W",0
